식물명 (국명),학명,light_lux_min,light_lux_max,temp_optimal_min,temp_optimal_max,temp_limit_min,temp_limit_max,humidity_min,humidity_max,cultivation_type,user_light,user_temp,user_humidity,user_cultivation_context,score
크로톤,Codiaeum variegatum,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
테이블야자,Chamaedorea elegans,800.0,10000.0,20.0,27.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
아글라오네마,Aglaonema commutatum,300.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
필로덴드론,Philodendron spp.,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
덴드로비움,Dendrobium spp.,20000.0,35000.0,25.0,28.0,10.0,10.0,60.0,80.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
벵갈고무나무,Ficus benghalensis,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
송악,Hedera rhombea,2500.0,50000.0,15.0,24.0,-15.0,-15.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,60.0
소철,Cycas revoluta,800.0,10000.0,21.0,25.0,5.0,5.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
벤자민고무나무,Ficus benjamina,16000.0,38000.0,18.0,27.0,5.0,5.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
레몬밤,Melissa officinalis,16000.0,20000.0,20.0,25.0,-20.0,-20.0,50.0,65.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,33.3
용설란,Agave americana,10000.0,15000.0,18.0,30.0,5.0,5.0,30.0,50.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
팔손이,Fatsia japonic,800.0,10000.0,16.0,20.0,-10.0,-10.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,26.7
종려나무,Trachycarpus fortunei,5000.0,20000.0,18.0,24.0,-15.0,-15.0,40.0,70.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
수국,Hydrangea macrophylla,20000.0,50000.0,15.0,25.0,-10.0,-10.0,65.0,85.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
칼라,Zantedeschia aethiopica,20000.0,50000.0,18.0,25.0,10.0,10.0,65.0,75.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
금유선인장,Aporocactus flagelliformis,10000.0,20000.0,18.0,25.0,5.0,5.0,40.0,60.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
드라코,Dracaena draco,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
공작선인장,Disocactus ackermannii,10000.0,20000.0,18.0,25.0,10.0,10.0,40.0,60.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
쿠페아,Cuphea hyssopifolia,10000.0,20000.0,18.0,27.0,5.0,5.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
칼라데아 마코야나,Goeppertia makoyana,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
디펜바키아 ‘마리안느’,Dieffenbachia ‘Marianne’,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
헬리코니아,Heliconia spp.,10000.0,40000.0,21.0,30.0,15.0,15.0,60.0,80.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
틸란드시아 이오난사,Tillandsia ionantha,5000.0,10000.0,18.0,25.0,12.0,12.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
막실라리아,Maxillaria tenuifolia,15000.0,30000.0,18.0,27.0,10.0,10.0,50.0,80.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
산취선인장,Echinopsis chamaecereus,20000.0,50000.0,20.0,25.0,5.0,5.0,30.0,50.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
마란타,Maranta leuconeura,800.0,10000.0,16.0,20.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
박쥐나무,Alangium platanifolium,10000.0,30000.0,15.0,25.0,-5.0,-5.0,40.0,70.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
피나타라벤더,Lavandula pinnata,15000.0,30000.0,15.0,25.0,-1.0,-1.0,30.0,50.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
디펜바키아 '트로픽스노우',Dieffenbachia seguine ‘Tropic Snow’,800.0,1500.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
부채선인장,Opuntia ficus-indica,30000.0,60000.0,25.0,30.0,5.0,5.0,30.0,50.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
멜라니 고무나무,Ficus elastica ‘Melany’,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
보스턴고사리,Nephrolepis exaltata ‘Bostoniensis,800.0,10000.0,16.0,20.0,13.0,13.0,70.0,,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
부겐빌레아,Bougainvillea glabra,1500.0,10000.0,21.0,25.0,10.0,10.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
삭소롬,Streptocarpus saxorum,5000.0,15000.0,18.0,24.0,10.0,10.0,50.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
아데니움,Adenium obesum,1500.0,10000.0,24.0,35.0,13.0,13.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
아레카야자,Chrysalidocarpus lutescens,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
아비스고사리,Asplenium antiquum ‘Avis’,800.0,1500.0,21.0,25.0,10.0,10.0,60.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
파키라,Pachira aquatica,800.0,10000.0,21.0,25.0,13.0,13.0,50.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
페퍼민트,Mentha × piperita,15000.0,50000.0,15.0,25.0,5.0,5.0,40.0,70.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
구슬세덤,Sedum dasyphyllum,20000.0,60000.0,15.0,25.0,0.0,0.0,30.0,60.0,실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
푸밀라고무나무,Ficus pumila,1500.0,10000.0,21.0,25.0,10.0,10.0,40.0,70.0,실내·실외,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
하트호야,Hoya kerrii,1500.0,10000.0,16.0,24.0,13.0,13.0,40.0,70.0,실내,17611.24974610689,3.637586358589086,37.00277023447453,실내,0.0
아스파라거스 미리오클라두스,Asparagus densiflorus 'Myriocladus',10000.0,20000.0,15.0,25.0,5.0,5.0,60.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,44.9
꼬리조팝나무,Spiraea salicifolia,15000.0,30000.0,25.0,25.0,-30.0,-30.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
디펜바키아,Dieffenbachia seguine,5000.0,15000.0,18.0,25.0,10.0,10.0,60.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,35.5
패랭이,Dianthus chinensis,20000.0,50000.0,15.0,25.0,-20.0,-20.0,40.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
드라세나'송오브인디아',Dracaena reflexa 'Song of India',1500.0,10000.0,16.0,25.0,13.0,13.0,40.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,29.5
둥근잎꿩의비름,Hylotelephium ussuriense,15000.0,30000.0,15.0,25.0,-20.0,-20.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
몬스테라,Monstera deliciosa,1500.0,3000.0,16.0,20.0,10.0,10.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
마조람,Origanum majorana,20000.0,40000.0,15.0,25.0,0.0,0.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,65.2
돌단풍,Mukdenia rossii,5000.0,10000.0,15.0,22.0,-20.0,-20.0,60.0,80.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
글록시니아,Sinningia speciosa,5000.0,10000.0,20.0,25.0,10.0,10.0,50.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,7.4
망종화,Hypericum patulum,20000.0,40000.0,18.0,25.0,-15.0,-15.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
황매화,Kerria japonica,15000.0,30000.0,15.0,20.0,-20.0,-20.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
금영화,Eschscholzia californica,30000.0,50000.0,15.0,25.0,-5.0,-5.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
매발톱,Aquilegia oxysepala,15000.0,30000.0,15.0,22.0,-20.0,-20.0,50.0,65.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
블루스타고사리,Phlebodium aureum,3000.0,5000.0,18.0,24.0,10.0,10.0,60.0,80.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
원추천인국,Rudbeckia hirta,30000.0,50000.0,15.0,25.0,-15.0,-15.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
오색마삭줄,Trachelospermum asiaticum,10000.0,25000.0,20.0,25.0,-5.0,-5.0,50.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
수박페페로미아,Peperomia argyreia,800.0,1500.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
멕시코돌나물,Sedum mexicanum,15000.0,40000.0,18.0,25.0,-5.0,-5.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,55.9
문샤인산세베리아,Sansevieria trifasciata 'Moonshine',5000.0,15000.0,20.0,28.0,10.0,10.0,40.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,51.5
백목련,Magnolia denudata,30000.0,50000.0,15.0,25.0,-20.0,-20.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
부처꽃,Lythrum salicaria,20000.0,50000.0,18.0,25.0,-20.0,-20.0,60.0,80.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
줄리아페페,Peperomia tetragona,10000.0,20000.0,20.0,25.0,10.0,10.0,50.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,7.4
프리지아,Freesia refracta,30000.0,50000.0,10.0,20.0,3.0,3.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,53.7
리아트리스,Liatris spicata,20000.0,50000.0,15.0,25.0,-30.0,-30.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
구문초,Pelargonium graveolens,15000.0,30000.0,18.0,24.0,5.0,5.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
미산딸나무,Cornus florida,10000.0,20000.0,15.0,25.0,-20.0,-20.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
개암나무,Corylus heterophylla,20000.0,50000.0,15.0,25.0,-30.0,-30.0,50.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
홍단풍,Acer palmatum,20000.0,40000.0,15.0,25.0,-20.0,-20.0,50.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
섬초롱꽃,Campanula takesimana,15000.0,30000.0,20.0,25.0,-15.0,-15.0,50.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
자주루드베키아,Echinacea purpurea,20000.0,50000.0,15.0,25.0,-30.0,-30.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
네군도단풍,Acer negundo,20000.0,50000.0,15.0,25.0,-30.0,-30.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
아펠란드라,Aphelandra squarrosa,10000.0,20000.0,20.0,25.0,14.0,14.0,60.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
애기달맞이꽃,Oenothera laciniata,20000.0,40000.0,18.0,25.0,-25.0,-25.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,55.9
말발도리,Cypripedium japonicum,20000.0,40000.0,15.0,25.0,-20.0,-20.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
부용화,Hibiscus mutabilis,20000.0,40000.0,20.0,28.0,-10.0,-10.0,60.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
자금우,Ardisia japonica,3000.0,5000.0,16.0,24.0,0.0,0.0,60.0,80.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
꼬리진달래,Rhododendron micranthum,15000.0,30000.0,18.0,24.0,-20.0,-20.0,60.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
짚신나물,Agrimonia pilosa,10000.0,15000.0,20.0,25.0,-15.0,-15.0,60.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
서양골담초,Cytisus scoparius,20000.0,50000.0,15.0,24.0,-15.0,-15.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,55.4
구즈베리,Ribes grossularia,30000.0,50000.0,15.0,24.0,-25.0,-25.0,60.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
당아욱,Malva sylvestris,20000.0,40000.0,18.0,24.0,-5.0,-5.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,53.7
칠자화나무,Heptacodium miconioides,30000.0,50000.0,15.0,25.0,-25.0,-25.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
호주매화,Leptospermum scoparium,1500.0,10000.0,21.0,25.0,-4.0,-4.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
아단소니몬스테라,Monstera adansonii,5000.0,15000.0,20.0,28.0,12.0,12.0,60.0,80.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,64.4
개운죽,Dracaena sanderiana,300.0,10000.0,16.0,20.0,13.0,13.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
거북알로카시아,Alocasia × mortfontanensis,1500.0,10000.0,21.0,25.0,15.0,15.0,60.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
긴기아난,Dendrobium kingianum,20000.0,40000.0,15.0,24.0,5.0,5.0,50.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,68.4
마지나타,Dracaena marginata,2200.0,32000.0,24.0,32.0,-1.0,-1.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,94.7
자스민,Jasminum officinale,10000.0,25000.0,16.0,24.0,5.0,5.0,40.0,60.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,20.4
제라늄,Pelargonium inquinans,30000.0,70000.0,18.0,24.0,5.0,5.0,40.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
청페페,Peperomia obtusifolia,10000.0,25000.0,18.0,30.0,10.0,10.0,50.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
카틀레아,Cattleya spp.,21500.0,37700.0,21.0,29.0,15.0,15.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,100.0
칼란디바,Kalanchoe blossfeldiana 'Calandiva',10000.0,25000.0,16.0,21.0,10.0,10.0,40.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,20.4
콜레우스,Coleus scutellarioides,10000.0,25000.0,18.0,24.0,10.0,10.0,50.0,60.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
드라세나콤팩타,Dracaena fragrans 'Compacta',800.0,10000.0,16.0,20.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
콩고,Philodendron 'Congo',800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
크로시아,Clusia rosea,3000.0,7000.0,18.0,29.0,12.0,12.0,50.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,66.7
크로톤,Codiaeum variegatum,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
테이블야자,Chamaedorea elegans,800.0,10000.0,20.0,27.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,54.6
아글라오네마,Aglaonema commutatum,300.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
필로덴드론,Philodendron spp.,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
덴드로비움,Dendrobium spp.,20000.0,35000.0,25.0,28.0,10.0,10.0,60.0,80.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,94.0
벵갈고무나무,Ficus benghalensis,800.0,10000.0,21.0,25.0,15.0,15.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
송악,Hedera rhombea,2500.0,50000.0,15.0,24.0,-15.0,-15.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,68.4
소철,Cycas revoluta,800.0,10000.0,21.0,25.0,5.0,5.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
벤자민고무나무,Ficus benjamina,16000.0,38000.0,18.0,27.0,5.0,5.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,90.6
레몬밤,Melissa officinalis,16000.0,20000.0,20.0,25.0,-20.0,-20.0,50.0,65.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
용설란,Agave americana,10000.0,15000.0,18.0,30.0,5.0,5.0,30.0,50.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
팔손이,Fatsia japonic,800.0,10000.0,16.0,20.0,-10.0,-10.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
종려나무,Trachycarpus fortunei,5000.0,20000.0,18.0,24.0,-15.0,-15.0,40.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
수국,Hydrangea macrophylla,20000.0,50000.0,15.0,25.0,-10.0,-10.0,65.0,85.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
칼라,Zantedeschia aethiopica,20000.0,50000.0,18.0,25.0,10.0,10.0,65.0,75.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,61.4
금유선인장,Aporocactus flagelliformis,10000.0,20000.0,18.0,25.0,5.0,5.0,40.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,22.6
드라코,Dracaena draco,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
공작선인장,Disocactus ackermannii,10000.0,20000.0,18.0,25.0,10.0,10.0,40.0,60.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,22.6
쿠페아,Cuphea hyssopifolia,10000.0,20000.0,18.0,27.0,5.0,5.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,57.3
칼라데아 마코야나,Goeppertia makoyana,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
디펜바키아 ‘마리안느’,Dieffenbachia ‘Marianne’,800.0,10000.0,21.0,25.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
헬리코니아,Heliconia spp.,10000.0,40000.0,21.0,30.0,15.0,15.0,60.0,80.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
틸란드시아 이오난사,Tillandsia ionantha,5000.0,10000.0,18.0,25.0,12.0,12.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,35.5
막실라리아,Maxillaria tenuifolia,15000.0,30000.0,18.0,27.0,10.0,10.0,50.0,80.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,71.2
산취선인장,Echinopsis chamaecereus,20000.0,50000.0,20.0,25.0,5.0,5.0,30.0,50.0,실내·실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
마란타,Maranta leuconeura,800.0,10000.0,16.0,20.0,13.0,13.0,40.0,70.0,실내,34358.05700446416,28.270836656060908,63.88543072272348,실내,33.3
박쥐나무,Alangium platanifolium,10000.0,30000.0,15.0,25.0,-5.0,-5.0,40.0,70.0,실외,34358.05700446416,28.270836656060908,63.88543072272348,실내,0.0
